User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
345,Cynthia Phillips,carlsonrachel@example.net,carlsonrachel,4-Jan-95,Male,South Adamland,8-Jan-24,7-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Books,Comedy,Smartphone,Low,3.6,3
361,Donald Davis,frenchgail@example.com,frenchgail,16-Mar-84,Female,East Christopherside,19-Jan-24,18-Jan-25,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,4.1,5
363,Maria Johnson,connorfranklin@example.com,connorfranklin,25-Mar-92,Female,New Cory,24-Jan-24,23-Jan-25,Annual,Visa,Auto-renew,Frequent,Books,Sci-Fi,Smartphone,Medium,4.4,4
369,Katherine Hinton,jbaker@example.net,jbaker,30-Sep-99,Female,Angelahaven,2-Jan-24,1-Jan-25,Annual,Amex,Auto-renew,Frequent,Books,Horror,Smartphone,Medium,3.8,1
370,Amy Spencer,vriley@example.com,vriley,13-Feb-75,Female,East Katherine,11-Jan-24,10-Jan-25,Annual,Visa,Auto-renew,Frequent,Books,Horror,Smartphone,Low,4.9,5
393,Joshua Powell,kellypeter@example.org,kellypeter,9-Mar-65,Male,Brianmouth,25-Mar-24,25-Mar-25,Annual,Visa,Auto-renew,Frequent,Books,Romance,Smartphone,High,5,6
470,Jesse Pacheco,robertsdeanna@example.org,robertsdeanna,28-Dec-69,Male,Amandaville,3-Feb-24,2-Feb-25,Annual,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.5,10
511,Samuel Decker,rogersjames@example.org,rogersjames,5-Jun-03,Female,Hurstshire,24-Mar-24,24-Mar-25,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,High,3.2,2
540,Travis Alvarado,jessicaallen@example.com,jessicaallen,21-May-60,Male,Haynesburgh,13-Jan-24,12-Jan-25,Monthly,Visa,Manual,Frequent,Books,Horror,Smartphone,Medium,3.9,7
541,Elizabeth Espinoza,calderonjessica@example.com,calderonjessica,19-Mar-52,Female,West Charlotteberg,25-Jan-24,24-Jan-25,Annual,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Low,4.6,8
570,Michael Rivera,pwatts@example.net,pwatts,8-Mar-82,Male,Ryanville,11-Mar-24,11-Mar-25,Annual,Amex,Auto-renew,Frequent,Books,Comedy,Smartphone,High,4,5
614,Anthony Pace,stephen74@example.org,stephen74,1-Apr-82,Female,Hughesport,26-Mar-24,26-Mar-25,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Low,3.2,4
620,Robert Ewing,dkirby@example.org,dkirby,5-Sep-56,Female,East Matthewburgh,28-Mar-24,28-Mar-25,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.1,10
638,Ryan Williams,luke34@example.com,luke34,9-Oct-99,Male,South Timothy,18-Jan-24,17-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Books,Drama,Smartphone,High,4,8
648,Mrs. Nicole Gallegos,seanvaldez@example.com,seanvaldez,27-Mar-68,Male,North Robert,21-Mar-24,21-Mar-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Sci-Fi,Smartphone,High,4.3,7
665,Douglas Sharp,jlee@example.com,jlee,7-Sep-69,Female,Romeroshire,2-Feb-24,1-Feb-25,Annual,Visa,Manual,Frequent,Books,Horror,Smartphone,Medium,3.8,6
697,Anna Monroe,dcraig@example.com,dcraig,6-Aug-58,Male,Port Sandraborough,6-Jan-24,5-Jan-25,Annual,Mastercard,Manual,Frequent,Books,Sci-Fi,Smartphone,Medium,4.9,5
747,Ashley Thomas,nguyenpaula@example.org,nguyenpaula,23-Nov-64,Male,South Raymondville,22-Feb-24,21-Feb-25,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Smartphone,High,4.9,2
769,Ricky Dougherty,mathisrichard@example.org,mathisrichard,25-Dec-52,Male,Kimberlyfort,25-Jan-24,24-Jan-25,Monthly,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,4.8,10
770,Andrea Kennedy,amybarron@example.net,amybarron,4-Sep-74,Male,West Jenniferfurt,23-Feb-24,22-Feb-25,Monthly,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,3.8,7
795,Thomas Bradley,hayden35@example.net,hayden35,14-Feb-48,Male,New Amandaview,1-Feb-24,31-Jan-25,Annual,Mastercard,Manual,Frequent,Books,Documentary,Smartphone,Medium,4.7,8
855,Martin Perez,roger65@example.org,roger65,24-Dec-46,Male,Ashleyshire,10-Mar-24,10-Mar-25,Monthly,Amex,Manual,Frequent,Books,Drama,Smartphone,Low,3.5,9
911,Brittany Smith,ginadean@example.com,ginadean,19-Aug-60,Female,South Elizabeth,13-Mar-24,13-Mar-25,Annual,Amex,Auto-renew,Frequent,Books,Sci-Fi,Smartphone,Medium,3.1,2
940,Steven Morgan,denisemiddleton@example.com,denisemiddleton,11-Jul-03,Female,Hudsonfurt,28-Jan-24,27-Jan-25,Monthly,Mastercard,Manual,Frequent,Books,Documentary,Smartphone,High,4.5,0
946,Kathryn Shepherd,simpsonmary@example.org,simpsonmary,15-Sep-69,Female,Brianville,7-Jan-24,6-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Medium,3.4,2
959,Robin Stephens,anthony39@example.net,anthony39,20-Oct-63,Female,Esparzaton,8-Mar-24,8-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Low,4,5
991,Amy Fleming,robert59@example.org,robert59,19-Jan-84,Female,New Dawnton,23-Mar-24,23-Mar-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,High,3,4
995,Brandon Richardson,msmith@example.net,msmith,24-Sep-98,Female,South William,28-Jan-24,27-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Medium,3.3,3
996,Anna Wilson,curtispotter@example.org,curtispotter,26-Dec-77,Male,West Cathy,28-Mar-24,28-Mar-25,Monthly,Amex,Auto-renew,Frequent,Books,Action,Smartphone,Low,3.7,2
1003,Andrew Griffith,elizabeth37@example.org,elizabeth37,10-Jun-79,Female,Lake Kristin,28-Jan-24,27-Jan-25,Annual,Visa,Auto-renew,Frequent,Books,Romance,Smartphone,High,4.9,1
1004,Walter Brown,jonathonavila@example.net,jonathonavila,6-Feb-48,Male,East Timothystad,31-Jan-24,30-Jan-25,Annual,Amex,Manual,Frequent,Books,Horror,Smartphone,Medium,3.6,10
1027,Corey Riley,michaeljohnson@example.net,michaeljohnson,30-Jul-47,Male,West Lisaport,1-Jan-24,31-Dec-24,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,High,4.9,2
1079,Grant Silva,rogerperry@example.com,rogerperry,3-Mar-79,Male,Dianaborough,3-Jan-24,2-Jan-25,Annual,Mastercard,Manual,Frequent,Books,Romance,Smartphone,Medium,4.6,4
1081,Jay Miller,darlenemorgan@example.net,darlenemorgan,28-Mar-86,Male,East Joe,23-Jan-24,22-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,High,3.9,2
1108,Dale Cooley,ejensen@example.org,ejensen,6-Jul-48,Male,Danielleborough,11-Jan-24,10-Jan-25,Monthly,Amex,Manual,Frequent,Books,Horror,Smartphone,Low,4.7,5
1123,Luis Mccoy,wilcoxkara@example.com,wilcoxkara,19-Nov-53,Female,Silvaton,2-Mar-24,2-Mar-25,Monthly,Visa,Manual,Frequent,Books,Horror,Smartphone,Medium,3.5,5
1152,Luke Johnson,hansenbrett@example.net,hansenbrett,21-Apr-05,Female,Lake Sherriberg,14-Jan-24,13-Jan-25,Annual,Visa,Auto-renew,Frequent,Books,Horror,Smartphone,High,4.1,7
1164,Julie Riley,dprice@example.org,dprice,27-May-57,Female,South Kim,30-Mar-24,30-Mar-25,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,Low,3.9,6
1191,Wyatt Li,rwest@example.org,rwest,9-Oct-36,Female,New Stephen,7-Apr-24,7-Apr-25,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,Low,3.9,10
1200,Joseph Taylor,brooksaudrey@example.com,brooksaudrey,3-Dec-88,Female,Port Michaelmouth,16-Feb-24,15-Feb-25,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Smartphone,Medium,4.7,2
1261,Ryan Gallagher,randywhite@example.net,randywhite,29-Mar-50,Male,Danielsmouth,8-Jan-24,7-Jan-25,Monthly,Amex,Manual,Frequent,Books,Comedy,Smartphone,Medium,4.1,4
1290,Maria Walsh,abigailconrad@example.com,abigailconrad,3-Jun-78,Male,Powellton,26-Feb-24,25-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Medium,3,4
1298,Dominique Lucas,umclaughlin@example.net,umclaughlin,9-Apr-03,Male,Smithchester,6-Feb-24,5-Feb-25,Annual,Amex,Auto-renew,Frequent,Books,Sci-Fi,Smartphone,Medium,4.1,3
1301,Casey Perkins,cedwards@example.net,cedwards,25-Apr-75,Male,Natalieburgh,11-Mar-24,11-Mar-25,Annual,Mastercard,Manual,Frequent,Books,Horror,Smartphone,Low,4.9,1
1338,Kevin Haley,paige48@example.net,paige48,10-Jul-81,Female,Joshuachester,17-Jan-24,16-Jan-25,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Smartphone,Low,3.6,1
1339,Eric Roberts,holly03@example.org,holly03,23-Oct-33,Male,West Kimberlyhaven,3-Jan-24,2-Jan-25,Annual,Visa,Manual,Frequent,Books,Documentary,Smartphone,Medium,3.1,10
1353,Lauren Hartman,eclark@example.net,eclark,13-Dec-49,Male,West Kenneth,6-Mar-24,6-Mar-25,Annual,Visa,Manual,Frequent,Books,Action,Smartphone,Low,3.7,9
1375,Cynthia Dunn,rosspatrick@example.org,rosspatrick,23-Sep-87,Female,New Ronaldfurt,22-Feb-24,21-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Books,Comedy,Smartphone,High,3.6,5
1429,Derek Phelps,portiz@example.com,portiz,3-Dec-54,Female,South Juliashire,5-Mar-24,5-Mar-25,Monthly,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.3,0
1477,James Mcintosh,mhall@example.net,mhall,16-Oct-85,Female,Bethanyshire,22-Jan-24,21-Jan-25,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,High,3.7,8
1592,Brandy Hinton,dixonroger@example.com,dixonroger,21-Oct-45,Female,Morganstad,18-Jan-24,17-Jan-25,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.8,10
1633,Teresa Jones,fvincent@example.org,fvincent,31-Mar-87,Female,Leeborough,8-Apr-24,8-Apr-25,Monthly,Visa,Manual,Frequent,Books,Comedy,Smartphone,Low,3.3,2
1679,Taylor Potter,joel92@example.com,joel92,21-Dec-83,Female,Wilsonstad,14-Mar-24,14-Mar-25,Annual,Mastercard,Manual,Frequent,Books,Horror,Smartphone,Low,3.9,9
1718,Brian Cohen,evanschristina@example.org,evanschristina,5-Jul-96,Female,Lake Anita,2-Jan-24,1-Jan-25,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Medium,4.3,5
1763,Meagan Brown,jessewilliams@example.org,jessewilliams,5-Nov-35,Male,Christopherstad,10-Feb-24,9-Feb-25,Monthly,Visa,Auto-renew,Frequent,Books,Action,Smartphone,High,4.9,1
1766,Christopher Clark,matthew55@example.com,matthew55,30-Jul-99,Male,Ianburgh,4-Apr-24,4-Apr-25,Annual,Amex,Auto-renew,Frequent,Books,Romance,Smartphone,Low,4.4,5
1768,Sabrina Wilson,jonathan10@example.com,jonathan10,22-Aug-80,Male,Lake Marc,7-Jan-24,6-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,3,0
1769,Gary Craig,ugomez@example.org,ugomez,5-Sep-38,Female,Oliviaborough,19-Feb-24,18-Feb-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Medium,3.1,1
1813,Edward Harris,wilsonjacob@example.org,wilsonjacob,21-Oct-61,Male,Cookview,5-Apr-24,5-Apr-25,Monthly,Visa,Manual,Frequent,Books,Romance,Smartphone,Medium,4.7,10
1840,Tina Walsh,hawkinsedward@example.com,hawkinsedward,3-Sep-67,Female,Moorestad,20-Feb-24,19-Feb-25,Monthly,Visa,Auto-renew,Frequent,Books,Documentary,Smartphone,High,4.6,7
1858,Steven Hoover,jacob74@example.com,jacob74,23-May-04,Female,West Samanthastad,23-Feb-24,22-Feb-25,Monthly,Visa,Manual,Frequent,Books,Action,Smartphone,Medium,3.3,4
1860,Michelle Costa,angelafisher@example.org,angelafisher,16-Apr-78,Female,North Brianbury,6-Apr-24,6-Apr-25,Monthly,Visa,Auto-renew,Frequent,Books,Action,Smartphone,High,3,7
1867,Donna Jackson,chapmandonald@example.org,chapmandonald,12-Sep-73,Female,Washingtonstad,29-Feb-24,28-Feb-25,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Smartphone,High,4.6,5
1902,Joseph Cruz,lisadiaz@example.net,lisadiaz,19-Jul-52,Male,Port Andrea,7-Jan-24,6-Jan-25,Annual,Visa,Auto-renew,Frequent,Books,Drama,Smartphone,High,3.5,10
1911,Ashley Griffith,wolfalejandro@example.org,wolfalejandro,3-Apr-64,Male,Patrickbury,26-Jan-24,25-Jan-25,Annual,Visa,Manual,Frequent,Books,Action,Smartphone,Low,4.3,7
1919,John Lawrence,jason25@example.net,jason25,9-Nov-73,Male,Munozshire,10-Jan-24,9-Jan-25,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.9,1
1929,Isaac Medina,john96@example.net,john96,24-Mar-85,Male,Zacharyside,23-Jan-24,22-Jan-25,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.5,7
1974,Miss Ann Hubbard PhD,michael97@example.net,michael97,6-Jul-05,Male,Johnburgh,21-Feb-24,20-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,Low,4.2,5
2062,Jodi Smith,hensonjerry@example.com,hensonjerry,23-Apr-53,Female,East Rachel,22-Mar-24,22-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smartphone,Low,4.3,2
2066,Jose Meyer,cynthiamitchell@example.net,cynthiamitchell,21-Apr-35,Male,New Rick,8-Jan-24,7-Jan-25,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Smartphone,Low,3.1,10
2078,Peter Lee,aschmidt@example.com,aschmidt,21-Jul-86,Female,Campbellmouth,21-Mar-24,21-Mar-25,Annual,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.8,10
2186,Charles Edwards,denisefox@example.com,denisefox,4-Oct-63,Female,Port Sethhaven,12-Mar-24,12-Mar-25,Annual,Amex,Manual,Frequent,Books,Documentary,Smartphone,Medium,4.1,3
2231,Theresa Parks,anthony71@example.net,anthony71,17-Sep-81,Female,Cassandraview,24-Feb-24,23-Feb-25,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,4,6
2234,Alicia Fitzgerald MD,joseph33@example.com,joseph33,19-Nov-60,Male,North Virginia,27-Feb-24,26-Feb-25,Annual,Visa,Auto-renew,Frequent,Books,Action,Smartphone,Low,3.1,4
2253,Sarah Becker,paulaorr@example.net,paulaorr,13-Jan-76,Female,Thomasside,20-Feb-24,19-Feb-25,Annual,Amex,Auto-renew,Frequent,Books,Horror,Smartphone,Low,3.7,4
2291,Vanessa Ryan,amy03@example.net,amy03,11-May-88,Male,West Jennifer,16-Mar-24,16-Mar-25,Monthly,Amex,Manual,Frequent,Books,Action,Smartphone,Medium,3.3,8
2310,Thomas Gallegos,robertstaylor@example.org,robertstaylor,26-Oct-59,Female,Brownburgh,9-Apr-24,9-Apr-25,Annual,Amex,Manual,Frequent,Books,Comedy,Smartphone,Low,4.3,1
2333,Elizabeth Alexander,uspencer@example.com,uspencer,15-Feb-86,Female,South Georgeborough,9-Apr-24,9-Apr-25,Annual,Visa,Auto-renew,Frequent,Books,Drama,Smartphone,High,3,2
2346,James Mcgee MD,kellylane@example.net,kellylane,2-Feb-39,Male,Elizabethside,1-Jan-24,31-Dec-24,Annual,Mastercard,Manual,Frequent,Books,Horror,Smartphone,Medium,3.4,1
2348,Christina Morrison,stephaniebates@example.org,stephaniebates,7-Feb-04,Female,Lake Aaronburgh,1-Jan-24,31-Dec-24,Annual,Amex,Auto-renew,Frequent,Books,Comedy,Smartphone,High,3.2,0
2375,Carrie Sandoval,hernandezalan@example.net,hernandezalan,8-Oct-93,Female,Sarahfort,8-Jan-24,7-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Books,Romance,Smartphone,High,3.3,9
2421,Hector Ortiz,wilkinsonjames@example.org,wilkinsonjames,27-Nov-03,Female,Christopherchester,2-Mar-24,2-Mar-25,Monthly,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4,10
2426,Larry Morrow,teresa72@example.net,teresa72,9-Mar-63,Female,Lake Lorimouth,12-Apr-24,12-Apr-25,Annual,Mastercard,Manual,Frequent,Books,Sci-Fi,Smartphone,High,3.5,8
2427,Ruth Murphy,portermarissa@example.net,portermarissa,1-Dec-76,Female,New Thomasburgh,29-Mar-24,29-Mar-25,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,Medium,4.9,6
2457,Jeffrey Lane,hansenelizabeth@example.org,hansenelizabeth,25-May-72,Male,Gonzalezchester,26-Jan-24,25-Jan-25,Monthly,Mastercard,Manual,Frequent,Books,Action,Smartphone,Medium,3.7,8
31,Christopher Davis,urobinson@example.net,urobinson,19-Sep-55,Male,Randallton,25-Feb-24,24-Feb-25,Annual,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Low,4.6,10
33,Cheryl Johnson,louis25@example.com,louis25,28-Mar-95,Male,Lisaton,22-Jan-24,21-Jan-25,Monthly,Mastercard,Manual,Frequent,Clothing,Drama,Smartphone,Low,4.3,4
44,Anita Calhoun MD,ashley86@example.com,ashley86,27-Aug-45,Male,New Brandy,14-Mar-24,14-Mar-25,Annual,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.8,6
52,Jeremy Lyons,richardsmicheal@example.com,richardsmicheal,5-Nov-76,Male,North Stephen,2-Feb-24,1-Feb-25,Annual,Amex,Manual,Frequent,Clothing,Horror,Smartphone,High,3.9,0
94,Connor Morris,umiller@example.org,umiller,4-Mar-81,Female,North Melissaville,8-Feb-24,7-Feb-25,Annual,Mastercard,Manual,Frequent,Clothing,Drama,Smartphone,High,3.9,4
145,Virginia Gomez,tonypace@example.com,tonypace,8-May-47,Male,Jacksonburgh,31-Jan-24,30-Jan-25,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,4.2,1
152,Phillip Jones,valenzuelaadrienne@example.com,valenzuelaadrienne,26-Jan-85,Female,North Sherryshire,22-Jan-24,21-Jan-25,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,High,3.3,9
157,Grant Carlson,loritate@example.org,loritate,18-Aug-77,Male,Calebstad,19-Mar-24,19-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smartphone,High,4.5,7
181,Kevin Lopez,mbrady@example.com,mbrady,17-Dec-95,Male,Bentonfort,23-Mar-24,23-Mar-25,Monthly,Mastercard,Manual,Frequent,Clothing,Comedy,Smartphone,High,4.9,7
197,Courtney Tucker,andersoncassandra@example.net,andersoncassandra,13-Sep-66,Male,Millerbury,7-Apr-24,7-Apr-25,Annual,Mastercard,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.2,9
199,Autumn Brooks,dominicburns@example.com,dominicburns,1-May-67,Male,New Emma,1-Apr-24,1-Apr-25,Monthly,Amex,Manual,Frequent,Clothing,Action,Smartphone,High,4.7,5
238,Melissa Davis,jenniferhaley@example.org,jenniferhaley,9-Nov-66,Female,Johnburgh,20-Jan-24,19-Jan-25,Annual,Amex,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,3.3,1
253,Denise Morse,anthonyjames@example.net,anthonyjames,24-Feb-34,Male,Port Margaret,8-Feb-24,7-Feb-25,Annual,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,High,3.6,0
261,Daryl Conner,carlmartin@example.org,carlmartin,11-Jan-35,Male,Kennethview,19-Feb-24,18-Feb-25,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Medium,4.9,2
304,Shannon Jackson,craigjackson@example.org,craigjackson,17-Apr-81,Female,Ginaville,29-Mar-24,29-Mar-25,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,Low,4.5,4
317,Javier Vang,jchang@example.net,jchang,15-Jul-53,Female,Lake Sandrafort,27-Feb-24,26-Feb-25,Monthly,Amex,Manual,Frequent,Clothing,Drama,Smartphone,Medium,4.2,1
353,David Stokes,ksmith@example.org,ksmith,3-Jan-67,Male,Javierfort,25-Mar-24,25-Mar-25,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.9,2
366,Ryan Deleon,tanya47@example.org,tanya47,22-Nov-99,Female,Dawnfurt,14-Mar-24,14-Mar-25,Annual,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Smartphone,Low,3.1,9
386,Nicholas Nicholson,megan54@example.org,megan54,26-Mar-81,Male,Michaelborough,7-Jan-24,6-Jan-25,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,Low,4.5,9
406,Kiara Herrera,koconnor@example.com,koconnor,17-Jul-54,Male,Simsland,7-Feb-24,6-Feb-25,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Smartphone,Low,3.1,4
476,Lisa Thomas,merrittmichael@example.com,merrittmichael,4-Sep-73,Male,West Nicole,10-Feb-24,9-Feb-25,Annual,Visa,Manual,Frequent,Clothing,Drama,Smartphone,Medium,4,4
506,Christopher Boyle,montgomerydanielle@example.org,montgomerydanielle,31-May-78,Female,Port Paula,6-Apr-24,6-Apr-25,Annual,Visa,Manual,Frequent,Clothing,Sci-Fi,Smartphone,High,4.4,9
533,Ronald Ferrell III,woconnor@example.org,woconnor,3-Dec-68,Female,Klineland,19-Mar-24,19-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,High,3.5,4
536,Shane Gregory,vwalsh@example.org,vwalsh,11-Feb-67,Female,East Caitlin,3-Feb-24,2-Feb-25,Monthly,Visa,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Medium,4.2,3
598,Alexander Thompson,isaac56@example.org,isaac56,8-Apr-47,Female,Port Jenniferport,9-Jan-24,8-Jan-25,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,High,3.2,8
670,James Warner,wendy53@example.com,wendy53,19-Feb-63,Female,Bowenland,21-Mar-24,21-Mar-25,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3,2
681,Daniel Lopez,anthonyarmstrong@example.net,anthonyarmstrong,24-Jan-88,Male,Freemanstad,14-Mar-24,14-Mar-25,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Low,4.1,6
699,Matthew Roman,suarezamanda@example.org,suarezamanda,27-Feb-00,Female,Lake Keith,26-Jan-24,25-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smartphone,High,3.9,10
701,Hannah Murphy,kyleriley@example.org,kyleriley,20-Apr-83,Female,Lake Edward,3-Mar-24,3-Mar-25,Monthly,Amex,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.5,1
715,Andrew Hill,jasminelopez@example.org,jasminelopez,26-Nov-55,Male,Zacharychester,22-Jan-24,21-Jan-25,Monthly,Visa,Auto-renew,Frequent,Clothing,Romance,Smartphone,High,4.8,7
742,Kristine Anderson,usmith@example.com,usmith,23-May-42,Male,East Tammy,14-Feb-24,13-Feb-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Comedy,Smartphone,High,3.1,10
773,Rachel Wolf,salinasrobert@example.org,salinasrobert,31-Mar-97,Female,Port Markland,30-Jan-24,29-Jan-25,Annual,Mastercard,Manual,Frequent,Clothing,Horror,Smartphone,Low,4.8,0
821,Susan Forbes,snelson@example.com,snelson,25-Jan-87,Female,Waynefurt,15-Mar-24,15-Mar-25,Annual,Visa,Manual,Frequent,Clothing,Horror,Smartphone,Low,5,6
830,Michael Ingram,williamsvictoria@example.com,williamsvictoria,16-Jan-42,Female,South Teresaburgh,12-Feb-24,11-Feb-25,Annual,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Medium,3.1,10
850,Chris Reyes Jr.,michael35@example.com,michael35,17-Nov-47,Female,Lake Amber,20-Feb-24,19-Feb-25,Monthly,Mastercard,Manual,Frequent,Clothing,Documentary,Smartphone,Low,4.4,5
915,William Briggs,reginahammond@example.net,reginahammond,6-Oct-49,Female,North Meganside,10-Mar-24,10-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Smartphone,High,4.2,9
1031,Tammy Chapman,marysmall@example.net,marysmall,23-Nov-71,Female,Gomezburgh,25-Mar-24,25-Mar-25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Drama,Smartphone,Low,4.6,4
1034,Alexandra Gonzales DVM,htorres@example.org,htorres,9-Apr-06,Female,South Kelsey,21-Feb-24,20-Feb-25,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Drama,Smartphone,High,4.2,4
1051,Cheryl Oneill,nathanielkennedy@example.org,nathanielkennedy,11-Feb-63,Male,East Henry,11-Jan-24,10-Jan-25,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Medium,4.3,6
1069,Brittany Lang,esmith@example.org,esmith,18-Oct-69,Female,Hillhaven,14-Feb-24,13-Feb-25,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,High,3.5,3
1100,Micheal Mosley,adam03@example.org,adam03,29-Mar-67,Female,New Donnahaven,25-Mar-24,25-Mar-25,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Smartphone,Medium,4.7,6
1112,William Bates,lpadilla@example.net,lpadilla,21-Jun-60,Male,Alexisside,30-Jan-24,29-Jan-25,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Smartphone,Low,3.2,0
